platform,category,market_key,event_key,status,volume,liquidity_or_oi,created_at,end_date,title,yes_sub_title,no_sub_title,slug
kalshi,direct_housing_data,FRM-23JAN05-T6.4,FRM-23JAN05,finalized,246.0,236.0,2022-12-30 06:57:38.823780-08:00,2023-01-05 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-22DEC08-T6.50,FRM-22DEC08,finalized,245.0,205.0,2022-12-02 06:33:27.620793-08:00,2022-12-08 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.50%?,Above 6.50%,6.50% or below,
kalshi,direct_housing_data,FRM-23OCT19-T7.6,FRM-23OCT19,finalized,240.0,240.0,2023-10-13 06:37:30.729185-07:00,2023-10-19 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.6%?,Above 7.6%,7.6% or below,
kalshi,direct_housing_data,FRM-23JUL20-T6.8,FRM-23JUL20,finalized,235.0,235.0,2023-07-14 06:37:35.135270-07:00,2023-07-20 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRMMIN-23DEC28-P6.9,FRMMIN-23DEC28,finalized,231.0,171.0,2023-12-15 07:59:32.112649-08:00,2023-12-26 07:03:57.363453-08:00,"Will the 30-year fixed rate mortgage rate reach below 6.9% by December 28, 2023?",Below 6.9%,6.9% or above,
kalshi,direct_housing_data,FRMMIN-23DEC28-P6.8,FRMMIN-23DEC28,finalized,225.0,225.0,2023-12-15 07:52:20.742886-08:00,2023-12-22 12:53:20.414517-08:00,"Will the 30-year fixed rate mortgage rate reach below 6.8% by December 28, 2023?",Below 6.8%,6.8% or above,
kalshi,direct_housing_data,FRM-23APR20-T6.4,FRM-23APR20,finalized,220.0,207.0,2023-04-14 06:37:29.511965-07:00,2023-04-20 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23DEC21-T6.9,FRM-23DEC21,finalized,215.0,215.0,2023-12-15 06:37:17.528019-08:00,2023-12-21 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-22DEC08-T6.60,FRM-22DEC08,finalized,210.0,210.0,2022-12-02 06:33:27.620793-08:00,2022-12-08 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.60%?,Above 6.60%,6.60% or below,
kalshi,direct_housing_data,FRM-23JUL20-T7.0,FRM-23JUL20,finalized,205.0,205.0,2023-07-14 06:37:35.135270-07:00,2023-07-20 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.0%?,Above 7.0%,7.0% or below,
kalshi,direct_housing_data,FRM-22DEC22-T6.50,FRM-22DEC22,finalized,205.0,107.0,2022-12-16 06:14:34.599612-08:00,2022-12-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.50%?,Above 6.50%,6.50% or below,
kalshi,direct_housing_data,FRM-23APR13-T6.1,FRM-23APR13,finalized,200.0,100.0,2023-04-07 06:37:31.605863-07:00,2023-04-13 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.1%?,Above 6.1%,6.1% or below,
kalshi,direct_housing_data,FRM-22SEP08-T5.40,FRM-22SEP08,finalized,200.0,200.0,2022-09-03 05:47:15.801502-07:00,2022-09-08 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.40%?,Above 5.40%,5.40% or below,
kalshi,direct_housing_data,FRM-23MAR16-T6.4,FRM-23MAR16,finalized,185.0,175.0,2023-03-10 08:06:45.275073-08:00,2023-03-16 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23SEP28-T7.3,FRM-23SEP28,finalized,173.0,169.0,2023-09-22 06:37:11.592008-07:00,2023-09-28 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.3%?,Above 7.3%,7.3% or below,
kalshi,direct_housing_data,FRM-24FEB08-T6.6,FRM-24FEB08,finalized,169.0,119.0,2024-02-02 03:01:22.172202-08:00,2024-02-08 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-23AUG31-T7.2,FRM-23AUG31,finalized,164.0,164.0,2023-08-25 06:37:19.230927-07:00,2023-08-31 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23JUN15-T6.6,FRM-23JUN15,finalized,164.0,160.0,2023-06-09 06:37:35.216945-07:00,2023-06-15 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-24FEB22-T6.8,FRM-24FEB22,finalized,156.0,156.0,2024-02-16 03:01:29.461615-08:00,2024-02-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-24JAN18-T6.6,FRM-24JAN18,finalized,155.0,155.0,2024-01-12 03:01:32.320738-08:00,2024-01-18 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-23JUL06-T6.8,FRM-23JUL06,finalized,150.0,100.0,2023-06-30 06:37:34.016973-07:00,2023-07-06 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-23APR27-T6.3,FRM-23APR27,finalized,142.0,92.0,2023-04-21 06:37:33.269073-07:00,2023-04-27 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.3%?,Above 6.3%,6.3% or below,
kalshi,direct_housing_data,FRM-23NOV09-T7.5,FRM-23NOV09,finalized,138.0,138.0,2023-11-03 06:37:20.766180-07:00,2023-11-09 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.5%?,Above 7.5%,7.5% or below,
kalshi,direct_housing_data,FRM-23OCT05-T7.3,FRM-23OCT05,finalized,138.0,138.0,2023-09-29 06:37:53.705441-07:00,2023-10-05 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.3%?,Above 7.3%,7.3% or below,
kalshi,direct_housing_data,FRM-23OCT26-T7.7,FRM-23OCT26,finalized,136.0,136.0,2023-10-20 06:37:27.812779-07:00,2023-10-26 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.7%?,Above 7.7%,7.7% or below,
kalshi,direct_housing_data,FRM-22DEC22-T6.45,FRM-22DEC22,finalized,134.0,134.0,2022-12-16 06:14:34.599612-08:00,2022-12-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.45%?,Above 6.45%,6.45% or below,
kalshi,direct_housing_data,HOUSESTART-AUG-1452,HOUSESTART-AUG,finalized,130.0,125.0,2023-09-06 16:54:48.790656-07:00,2023-09-19 05:25:00-07:00,Will housing starts be more than 1452000 in August?,Rise,Maintain or fall,
kalshi,direct_housing_data,FRM-23OCT12-T7.5,FRM-23OCT12,finalized,127.0,73.0,2023-10-06 06:37:22.535247-07:00,2023-10-12 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.5%?,Above 7.5%,7.5% or below,
kalshi,direct_housing_data,FRM-23JUN22-T6.7,FRM-23JUN22,finalized,119.0,89.0,2023-06-16 06:37:31.679958-07:00,2023-06-22 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRM-22NOV17-T7.10,FRM-22NOV17,finalized,115.0,95.0,2022-11-11 06:15:14.172035-08:00,2022-11-17 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.10%?,Above 7.10%,7.10% or below,
kalshi,direct_housing_data,FRM-23MAR09-T6.4,FRM-23MAR09,finalized,108.0,108.0,2023-03-03 06:32:04.997905-08:00,2023-03-09 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-24FEB15-T6.7,FRM-24FEB15,finalized,105.0,105.0,2024-02-09 03:01:21.067499-08:00,2024-02-15 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRM-24FEB08-T6.4,FRM-24FEB08,finalized,103.0,103.0,2024-02-02 03:01:22.172202-08:00,2024-02-08 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23AUG24-T7.1,FRM-23AUG24,finalized,103.0,97.0,2023-08-18 06:37:16.386393-07:00,2023-08-24 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRM-23MAY11-T6.4,FRM-23MAY11,finalized,101.0,90.0,2023-05-05 06:37:28.731460-07:00,2023-05-11 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-24FEB22-T6.7,FRM-24FEB22,finalized,100.0,100.0,2024-02-16 03:01:29.461614-08:00,2024-02-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRM-24FEB15-T6.8,FRM-24FEB15,finalized,100.0,100.0,2024-02-09 03:01:21.067499-08:00,2024-02-15 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-24JAN04-T6.4,FRM-24JAN04,finalized,100.0,100.0,2023-12-29 03:01:29.739399-08:00,2024-01-04 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23DEC21-T6.8,FRM-23DEC21,finalized,100.0,100.0,2023-12-15 06:37:17.528019-08:00,2023-12-21 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-23DEC14-T6.8,FRM-23DEC14,finalized,100.0,100.0,2023-12-08 06:37:17.943635-08:00,2023-12-14 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-23NOV16-T7.3,FRM-23NOV16,finalized,100.0,100.0,2023-11-10 06:37:22.328712-08:00,2023-11-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.3%?,Above 7.3%,7.3% or below,
kalshi,direct_housing_data,FRM-23SEP28-T7.2,FRM-23SEP28,finalized,100.0,100.0,2023-09-22 06:37:11.592008-07:00,2023-09-28 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23AUG03-T6.9,FRM-23AUG03,finalized,100.0,100.0,2023-07-28 06:37:26.757749-07:00,2023-08-03 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-23JUL13-T6.7,FRM-23JUL13,finalized,100.0,100.0,2023-07-07 06:37:45.921089-07:00,2023-07-13 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRM-23DEC07-T7.1,FRM-23DEC07,finalized,97.0,97.0,2023-12-01 06:37:20.898013-08:00,2023-12-07 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRMMIN-24DEC26-P5.8,FRMMIN-24DEC26,finalized,93.0,78.0,2024-09-30 07:13:59.923971-07:00,2024-12-26 06:55:00-08:00,"Will the 30-year fixed rate mortgage rate reach below 5.8% by December 26, 2024?",below 5.8%,below 5.8%,
kalshi,direct_housing_data,FRMMAX-24SEP26-P7.4,FRMMAX-24SEP26,finalized,84.0,64.0,2024-06-20 08:16:13.713420-07:00,2024-09-26 06:55:00-07:00,"Will the 30-year fixed rate mortgage rate reach above 7.4% by September 26, 2024?",Above 7.4%,7.4% or below,
kalshi,direct_housing_data,FRM-23JUL13-T6.9,FRM-23JUL13,finalized,80.0,80.0,2023-07-07 06:37:45.921089-07:00,2023-07-13 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-23NOV30-T7.3,FRM-23NOV30,finalized,78.0,78.0,2023-11-24 06:37:16.900390-08:00,2023-11-30 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.3%?,Above 7.3%,7.3% or below,
kalshi,direct_housing_data,FRM-22SEP08-T5.50,FRM-22SEP08,finalized,78.0,78.0,2022-09-03 05:47:15.801506-07:00,2022-09-08 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.50%?,Above 5.50%,5.50% or below,
kalshi,direct_housing_data,FRM-23JUL13-T6.8,FRM-23JUL13,finalized,75.0,75.0,2023-07-07 06:37:45.921089-07:00,2023-07-13 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-22NOV17-T7.15,FRM-22NOV17,finalized,75.0,75.0,2022-11-11 06:15:14.172035-08:00,2022-11-17 06:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.15%?,Above 7.15%,7.15% or below,
kalshi,direct_housing_data,FRM-23AUG17-T7.1,FRM-23AUG17,finalized,73.0,60.0,2023-08-11 06:37:21.580288-07:00,2023-08-17 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRM-23MAR23-T6.7,FRM-23MAR23,finalized,72.0,72.0,2023-03-17 06:40:18.634238-07:00,2023-03-23 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRMMIN-24DEC26-P5.6,FRMMIN-24DEC26,finalized,70.0,70.0,2024-09-30 07:13:59.923971-07:00,2024-12-26 06:55:00-08:00,"Will the 30-year fixed rate mortgage rate reach below 5.6% by December 26, 2024?",below 5.6%,below 5.6%,
kalshi,direct_housing_data,FRM-23SEP14-T7.1,FRM-23SEP14,finalized,70.0,70.0,2023-09-08 06:37:12.417779-07:00,2023-09-14 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRM-23MAY18-T6.4,FRM-23MAY18,finalized,66.0,66.0,2023-05-12 06:37:24.417614-07:00,2023-05-18 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23JAN05-T6.2,FRM-23JAN05,finalized,66.0,3.0,2022-12-30 06:57:38.823780-08:00,2023-01-05 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23AUG03-T7.0,FRM-23AUG03,finalized,61.0,61.0,2023-07-28 06:37:26.757749-07:00,2023-08-03 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.0%?,Above 7.0%,7.0% or below,
kalshi,direct_housing_data,FRM-23AUG10-T6.9,FRM-23AUG10,finalized,60.0,60.0,2023-08-04 06:37:13.448171-07:00,2023-08-10 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-23JUN22-T6.6,FRM-23JUN22,finalized,60.0,60.0,2023-06-16 06:37:31.679958-07:00,2023-06-22 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-23MAY11-T6.5,FRM-23MAY11,finalized,60.0,50.0,2023-05-05 06:37:28.731460-07:00,2023-05-11 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-22AUG18-T5.00,FRM-22AUG18,finalized,60.0,60.0,2022-08-12 06:38:27.835733-07:00,2022-08-18 06:55:00-07:00,Will the **30-Year Fixed Rate Mortgage** rate be above 5.00%?,Above 5.00%,5.00% or below,
kalshi,direct_housing_data,FRM-24JAN25-T6.8,FRM-24JAN25,finalized,50.0,50.0,2024-01-19 03:01:25.516776-08:00,2024-01-25 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-23DEC14-T7.1,FRM-23DEC14,finalized,50.0,50.0,2023-12-08 06:37:17.943636-08:00,2023-12-14 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRM-23NOV30-T7.2,FRM-23NOV30,finalized,50.0,50.0,2023-11-24 06:37:16.900390-08:00,2023-11-30 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23NOV16-T7.4,FRM-23NOV16,finalized,50.0,50.0,2023-11-10 06:37:22.328713-08:00,2023-11-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.4%?,Above 7.4%,7.4% or below,
kalshi,direct_housing_data,FRM-23SEP21-T7.2,FRM-23SEP21,finalized,50.0,50.0,2023-09-15 06:37:17.077322-07:00,2023-09-21 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23SEP07-T7.1,FRM-23SEP07,finalized,50.0,50.0,2023-09-01 06:37:12.437183-07:00,2023-09-07 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.1%?,Above 7.1%,7.1% or below,
kalshi,direct_housing_data,FRM-23JUN01-T6.6,FRM-23JUN01,finalized,50.0,50.0,2023-05-26 06:37:27.280318-07:00,2023-06-01 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-23APR13-T6.4,FRM-23APR13,finalized,42.0,2.0,2023-04-07 06:37:31.605863-07:00,2023-04-13 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23JUN22-T6.8,FRM-23JUN22,finalized,40.0,40.0,2023-06-16 06:37:31.679958-07:00,2023-06-22 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-23MAR30-T6.5,FRM-23MAR30,finalized,40.0,15.0,2023-03-24 06:37:34.166434-07:00,2023-03-30 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-23MAR02-T6.3,FRM-23MAR02,finalized,40.0,40.0,2023-02-24 06:31:48.160300-08:00,2023-03-02 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.3%?,Above 6.3%,6.3% or below,
kalshi,direct_housing_data,FRM-23JUN22-T6.4,FRM-23JUN22,finalized,39.0,25.0,2023-06-16 06:37:31.679957-07:00,2023-06-22 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.4%?,Above 6.4%,6.4% or below,
kalshi,direct_housing_data,FRM-23MAY11-T6.3,FRM-23MAY11,finalized,35.0,35.0,2023-05-05 06:37:28.731460-07:00,2023-05-11 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.3%?,Above 6.3%,6.3% or below,
kalshi,direct_housing_data,FRMMIN-24MAR28-P5.8,FRMMIN-24MAR28,finalized,32.0,23.0,2024-01-04 08:18:38.314669-08:00,2024-03-28 08:55:00-07:00,"Will the 30-year fixed rate mortgage rate reach below 5.8% by March 28, 2024?",Below 5.8%,5.8% or above,
kalshi,direct_housing_data,FRM-24FEB22-T6.9,FRM-24FEB22,finalized,31.0,30.0,2024-02-16 03:01:29.461615-08:00,2024-02-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-23MAR30-T6.2,FRM-23MAR30,finalized,31.0,31.0,2023-03-24 06:37:34.166433-07:00,2023-03-30 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.2%?,Above 6.2%,6.2% or below,
kalshi,direct_housing_data,FRM-23MAR23-T6.8,FRM-23MAR23,finalized,30.0,30.0,2023-03-17 06:40:18.634238-07:00,2023-03-23 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.8%?,Above 6.8%,6.8% or below,
kalshi,direct_housing_data,FRM-23MAR16-T6.9,FRM-23MAR16,finalized,30.0,30.0,2023-03-10 08:06:45.275074-08:00,2023-03-16 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-23NOV02-T7.8,FRM-23NOV02,finalized,13.0,13.0,2023-10-27 06:37:24.863636-07:00,2023-11-02 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.8%?,Above 7.8%,7.8% or below,
kalshi,direct_housing_data,FRMMIN-24JUN27-P6.0,FRMMIN-24JUN27,finalized,11.0,10.0,2024-03-25 08:47:55.065832-07:00,2024-06-27 06:55:00-07:00,"Will the 30-year fixed rate mortgage rate reach below 6.0% by June 27, 2024?",Below 6.0%,6.0% or above,
kalshi,direct_housing_data,FRM-23NOV16-T7.5,FRM-23NOV16,finalized,10.0,10.0,2023-11-10 06:37:22.328713-08:00,2023-11-16 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.5%?,Above 7.5%,7.5% or below,
kalshi,direct_housing_data,FRMMIN-23DEC28-N6.0,FRMMIN-23DEC28,finalized,10.0,10.0,2023-10-03 14:37:14.620045-07:00,2023-12-28 06:55:00-08:00,"Will the 30-year fixed rate mortgage rate reach below 6.0% by December 28, 2023?",Below 6.0%,6.0% or above,
kalshi,direct_housing_data,FRM-23MAY18-T6.3,FRM-23MAY18,finalized,10.0,10.0,2023-05-12 06:37:24.417614-07:00,2023-05-18 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.3%?,Above 6.3%,6.3% or below,
kalshi,direct_housing_data,FRM-23FEB09-T5.9,FRM-23FEB09,finalized,10.0,10.0,2023-02-03 06:37:10.382504-08:00,2023-02-09 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 5.9%?,Above 5.9%,5.9% or below,
kalshi,direct_housing_data,FRM-24JAN18-T6.7,FRM-24JAN18,finalized,9.0,9.0,2024-01-12 03:01:32.320738-08:00,2024-01-18 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRMMIN-24JUN27-P6.2,FRMMIN-24JUN27,finalized,7.0,7.0,2024-03-25 08:47:55.065832-07:00,2024-06-27 06:55:00-07:00,"Will the 30-year fixed rate mortgage rate reach below 6.2% by June 27, 2024?",Below 6.2%,6.2% or above,
kalshi,direct_housing_data,FRM-24JAN25-T6.7,FRM-24JAN25,finalized,5.0,5.0,2024-01-19 03:01:25.516776-08:00,2024-01-25 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRM-23DEC07-T7.2,FRM-23DEC07,finalized,2.0,2.0,2023-12-01 06:37:20.898014-08:00,2023-12-07 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-22DEC15-T6.00,FRM-22DEC15,finalized,2.0,2.0,2022-12-12 06:54:56.511984-08:00,2022-12-15 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.00%?,Above 6.00%,6.00% or below,
kalshi,direct_housing_data,FRM-23DEC14-T7.0,FRM-23DEC14,finalized,1.0,1.0,2023-12-08 06:37:17.943636-08:00,2023-12-14 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.0%?,Above 7.0%,7.0% or below,
kalshi,direct_housing_data,FRM-23SEP14-T7.2,FRM-23SEP14,finalized,1.0,1.0,2023-09-08 06:37:12.417779-07:00,2023-09-14 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.2%?,Above 7.2%,7.2% or below,
kalshi,direct_housing_data,FRM-23SEP14-T7.0,FRM-23SEP14,finalized,1.0,1.0,2023-09-08 06:37:12.417779-07:00,2023-09-14 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 7.0%?,Above 7.0%,7.0% or below,
kalshi,direct_housing_data,FRM-23JUL06-T6.9,FRM-23JUL06,finalized,1.0,1.0,2023-06-30 06:37:34.016974-07:00,2023-07-06 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.9%?,Above 6.9%,6.9% or below,
kalshi,direct_housing_data,FRM-23JUL06-T6.7,FRM-23JUL06,finalized,1.0,1.0,2023-06-30 06:37:34.016973-07:00,2023-07-06 08:55:00-07:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.7%?,Above 6.7%,6.7% or below,
kalshi,direct_housing_data,FRM-24FEB22-T6.6,FRM-24FEB22,finalized,0.0,0.0,2024-02-16 03:01:29.461614-08:00,2024-02-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
kalshi,direct_housing_data,FRM-24FEB22-T6.5,FRM-24FEB22,finalized,0.0,0.0,2024-02-16 03:01:29.461614-08:00,2024-02-22 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.5%?,Above 6.5%,6.5% or below,
kalshi,direct_housing_data,FRM-24FEB15-T6.6,FRM-24FEB15,finalized,0.0,0.0,2024-02-09 03:01:21.067499-08:00,2024-02-15 08:55:00-08:00,Will the 30-Year Fixed Rate Mortgage rate be above 6.6%?,Above 6.6%,6.6% or below,
